page_name,page_id,region,regional_spend
Generál Pavel,102389958091735,avg_kvk,51904
Generál Pavel,102389958091735,avg_ulk,163401
Generál Pavel,102389958091735,avg_lbk,80739
Generál Pavel,102389958091735,avg_hkk,84584
Generál Pavel,102389958091735,avg_pak,84584
Generál Pavel,102389958091735,avg_vys,76894
Generál Pavel,102389958091735,avg_jhm,263364
Generál Pavel,102389958091735,avg_olk,140332
Generál Pavel,102389958091735,avg_msk,244140
Generál Pavel,102389958091735,avg_zlk,113419
ODS Praha,137681825598,avg_pha,174530
ODS Praha,137681825598,avg_stc,0
ODS Praha,137681825598,avg_jhc,0
ODS Praha,137681825598,avg_plk,0
ODS Praha,137681825598,avg_kvk,0
ODS Praha,137681825598,avg_ulk,0
ODS Praha,137681825598,avg_lbk,0
ODS Praha,137681825598,avg_hkk,0
ODS Praha,137681825598,avg_pak,0
ODS Praha,137681825598,avg_vys,0
ODS Praha,137681825598,avg_jhm,0
ODS Praha,137681825598,avg_olk,0
ODS Praha,137681825598,avg_msk,0
ODS Praha,137681825598,avg_zlk,0
Greenpeace Česká republika,55876739776,avg_pha,348228
Greenpeace Česká republika,55876739776,avg_stc,111029
Greenpeace Česká republika,55876739776,avg_jhc,60561
Greenpeace Česká republika,55876739776,avg_plk,52991
Greenpeace Česká republika,55876739776,avg_kvk,25234
Greenpeace Česká republika,55876739776,avg_ulk,78225
Greenpeace Česká republika,55876739776,avg_lbk,47944
Greenpeace Česká republika,55876739776,avg_hkk,51729
Greenpeace Česká republika,55876739776,avg_pak,47944
Greenpeace Česká republika,55876739776,avg_vys,37851
Greenpeace Česká republika,55876739776,avg_jhm,142571
Greenpeace Česká republika,55876739776,avg_olk,55515
Greenpeace Česká republika,55876739776,avg_msk,111029
Greenpeace Česká republika,55876739776,avg_zlk,47944
Tomáš Zima,236211929833146,avg_pha,30725
Tomáš Zima,236211929833146,avg_stc,29895
Tomáš Zima,236211929833146,avg_jhc,20760
Tomáš Zima,236211929833146,avg_plk,19930
Tomáš Zima,236211929833146,avg_kvk,10380
Tomáš Zima,236211929833146,avg_ulk,34877
Tomáš Zima,236211929833146,avg_lbk,14947
Tomáš Zima,236211929833146,avg_hkk,17854
Tomáš Zima,236211929833146,avg_pak,19514
Tomáš Zima,236211929833146,avg_vys,14117
Tomáš Zima,236211929833146,avg_jhm,37368
Tomáš Zima,236211929833146,avg_olk,19514
Tomáš Zima,236211929833146,avg_msk,36538
Tomáš Zima,236211929833146,avg_zlk,15778
Peak.cz,378827025796132,avg_pha,4167
Peak.cz,378827025796132,avg_stc,2567
Peak.cz,378827025796132,avg_jhc,1302
Peak.cz,378827025796132,avg_plk,1339
Peak.cz,378827025796132,avg_kvk,893
Peak.cz,378827025796132,avg_ulk,2456
Peak.cz,378827025796132,avg_lbk,1228
Peak.cz,378827025796132,avg_hkk,1042
Peak.cz,378827025796132,avg_pak,1116
Peak.cz,378827025796132,avg_vys,1116
Peak.cz,378827025796132,avg_jhm,3720
Peak.cz,378827025796132,avg_olk,1786
Peak.cz,378827025796132,avg_msk,3274
Peak.cz,378827025796132,avg_zlk,1265
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_pha,50
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_stc,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_jhc,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_plk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_kvk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_ulk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_lbk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_hkk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_pak,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_vys,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_jhm,49655
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_olk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_msk,0
"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",110208494972750,avg_zlk,101
Sázíme Česko,104768355190287,avg_pha,606306
Sázíme Česko,104768355190287,avg_stc,276325
Sázíme Česko,104768355190287,avg_jhc,139504
Sázíme Česko,104768355190287,avg_plk,128773
Sázíme Česko,104768355190287,avg_kvk,45607
Sázíme Česko,104768355190287,avg_ulk,150235
Sázíme Česko,104768355190287,avg_lbk,93897
Sázíme Česko,104768355190287,avg_hkk,118042
Sázíme Česko,104768355190287,avg_pak,115359
Sázíme Česko,104768355190287,avg_vys,101945
Sázíme Česko,104768355190287,avg_jhm,354125
Sázíme Česko,104768355190287,avg_olk,131456
Sázíme Česko,104768355190287,avg_msk,225353
Sázíme Česko,104768355190287,avg_zlk,120725
PRO Plzeň,233440870590457,avg_pha,118
PRO Plzeň,233440870590457,avg_stc,235
PRO Plzeň,233440870590457,avg_jhc,823
PRO Plzeň,233440870590457,avg_plk,75482
PRO Plzeň,233440870590457,avg_kvk,0
PRO Plzeň,233440870590457,avg_ulk,353
PRO Plzeň,233440870590457,avg_lbk,0
PRO Plzeň,233440870590457,avg_hkk,0
PRO Plzeň,233440870590457,avg_pak,0
PRO Plzeň,233440870590457,avg_vys,0
PRO Plzeň,233440870590457,avg_jhm,235
PRO Plzeň,233440870590457,avg_olk,118
PRO Plzeň,233440870590457,avg_msk,118
PRO Plzeň,233440870590457,avg_zlk,118
Petr Fiala,487445514669670,avg_pha,142556
Petr Fiala,487445514669670,avg_stc,57140
Petr Fiala,487445514669670,avg_jhc,30632
Petr Fiala,487445514669670,avg_plk,25919
Petr Fiala,487445514669670,avg_kvk,10603
Petr Fiala,487445514669670,avg_ulk,35934
Petr Fiala,487445514669670,avg_lbk,21207
Petr Fiala,487445514669670,avg_hkk,26508
Petr Fiala,487445514669670,avg_pak,25330
Petr Fiala,487445514669670,avg_vys,29454
Petr Fiala,487445514669670,avg_jhm,82471
Petr Fiala,487445514669670,avg_olk,27097
Petr Fiala,487445514669670,avg_msk,45359
Petr Fiala,487445514669670,avg_zlk,28865
Karel Janeček,223117541065037,avg_pha,490631
Karel Janeček,223117541065037,avg_stc,351773
Karel Janeček,223117541065037,avg_jhc,169715
Karel Janeček,223117541065037,avg_plk,166630
Karel Janeček,223117541065037,avg_kvk,86400
Karel Janeček,223117541065037,avg_ulk,256116
Karel Janeček,223117541065037,avg_lbk,132686
Karel Janeček,223117541065037,avg_hkk,151201
Karel Janeček,223117541065037,avg_pak,138858
Karel Janeček,223117541065037,avg_vys,126515
Karel Janeček,223117541065037,avg_jhm,339431
Karel Janeček,223117541065037,avg_olk,166630
Karel Janeček,223117541065037,avg_msk,311659
Karel Janeček,223117541065037,avg_zlk,160458
Motoristé sobě,112641041456966,avg_pha,183668
Motoristé sobě,112641041456966,avg_stc,188
Motoristé sobě,112641041456966,avg_jhc,0
Motoristé sobě,112641041456966,avg_plk,0
Motoristé sobě,112641041456966,avg_kvk,0
Motoristé sobě,112641041456966,avg_ulk,188
Motoristé sobě,112641041456966,avg_lbk,0
Motoristé sobě,112641041456966,avg_hkk,0
Motoristé sobě,112641041456966,avg_pak,0
Motoristé sobě,112641041456966,avg_vys,0
Motoristé sobě,112641041456966,avg_jhm,188
Motoristé sobě,112641041456966,avg_olk,188
Motoristé sobě,112641041456966,avg_msk,188
Motoristé sobě,112641041456966,avg_zlk,0
Danuše Nerudová,102845669064210,avg_pha,114494
Danuše Nerudová,102845669064210,avg_stc,85385
Danuše Nerudová,102845669064210,avg_jhc,54336
Danuše Nerudová,102845669064210,avg_plk,43663
Danuše Nerudová,102845669064210,avg_kvk,43663
Danuše Nerudová,102845669064210,avg_ulk,70831
Danuše Nerudová,102845669064210,avg_lbk,47544
Danuše Nerudová,102845669064210,avg_hkk,45604
Danuše Nerudová,102845669064210,avg_pak,43663
Danuše Nerudová,102845669064210,avg_vys,49485
Danuše Nerudová,102845669064210,avg_jhm,95088
Danuše Nerudová,102845669064210,avg_olk,34930
Danuše Nerudová,102845669064210,avg_msk,140692
Danuše Nerudová,102845669064210,avg_zlk,47544
Zvon #9801,109553708206923,avg_pha,19623
Zvon #9801,109553708206923,avg_stc,10583
Zvon #9801,109553708206923,avg_jhc,5843
Zvon #9801,109553708206923,avg_plk,5512
Zvon #9801,109553708206923,avg_kvk,2646
Zvon #9801,109553708206923,avg_ulk,8158
Zvon #9801,109553708206923,avg_lbk,4079
Zvon #9801,109553708206923,avg_hkk,4961
Zvon #9801,109553708206923,avg_pak,4520
Zvon #9801,109553708206923,avg_vys,4299
Zvon #9801,109553708206923,avg_jhm,10693
Zvon #9801,109553708206923,avg_olk,5292
Zvon #9801,109553708206923,avg_msk,8599
Zvon #9801,109553708206923,avg_zlk,4740
Piráti Hradec Králové,1953958664821128,avg_pha,0
Piráti Hradec Králové,1953958664821128,avg_stc,445
Piráti Hradec Králové,1953958664821128,avg_jhc,0
Piráti Hradec Králové,1953958664821128,avg_plk,0
Piráti Hradec Králové,1953958664821128,avg_kvk,0
Piráti Hradec Králové,1953958664821128,avg_ulk,0
Piráti Hradec Králové,1953958664821128,avg_lbk,148
Piráti Hradec Králové,1953958664821128,avg_hkk,144402
Piráti Hradec Králové,1953958664821128,avg_pak,1483
Piráti Hradec Králové,1953958664821128,avg_vys,0
Piráti Hradec Králové,1953958664821128,avg_jhm,0
Piráti Hradec Králové,1953958664821128,avg_olk,0
Piráti Hradec Králové,1953958664821128,avg_msk,0
Piráti Hradec Králové,1953958664821128,avg_zlk,0
AutoMat,38492561701,avg_pha,12177
AutoMat,38492561701,avg_stc,428
AutoMat,38492561701,avg_jhc,151
AutoMat,38492561701,avg_plk,151
AutoMat,38492561701,avg_kvk,50
AutoMat,38492561701,avg_ulk,201
AutoMat,38492561701,avg_lbk,126
AutoMat,38492561701,avg_hkk,151
AutoMat,38492561701,avg_pak,126
AutoMat,38492561701,avg_vys,101
AutoMat,38492561701,avg_jhm,403
AutoMat,38492561701,avg_olk,101
AutoMat,38492561701,avg_msk,201
AutoMat,38492561701,avg_zlk,126
Český rozhlas Plus,424114981002397,avg_pha,33097
Český rozhlas Plus,424114981002397,avg_stc,16286
Český rozhlas Plus,424114981002397,avg_jhc,11908
Český rozhlas Plus,424114981002397,avg_plk,8055
Český rozhlas Plus,424114981002397,avg_kvk,4378
Český rozhlas Plus,424114981002397,avg_ulk,13134
Český rozhlas Plus,424114981002397,avg_lbk,6479
Český rozhlas Plus,424114981002397,avg_hkk,7530
Český rozhlas Plus,424114981002397,avg_pak,6829
Český rozhlas Plus,424114981002397,avg_vys,6304
Český rozhlas Plus,424114981002397,avg_jhm,18562
Český rozhlas Plus,424114981002397,avg_olk,10157
Český rozhlas Plus,424114981002397,avg_msk,15060
Český rozhlas Plus,424114981002397,avg_zlk,8931
Solidarita,114667647911169,avg_pha,22530
Solidarita,114667647911169,avg_stc,842
Solidarita,114667647911169,avg_jhc,50
Solidarita,114667647911169,avg_plk,50
Solidarita,114667647911169,avg_kvk,50
Solidarita,114667647911169,avg_ulk,149
Solidarita,114667647911169,avg_lbk,50
Solidarita,114667647911169,avg_hkk,50
Solidarita,114667647911169,avg_pak,50
Solidarita,114667647911169,avg_vys,50
Solidarita,114667647911169,avg_jhm,149
Solidarita,114667647911169,avg_olk,50
Solidarita,114667647911169,avg_msk,99
Solidarita,114667647911169,avg_zlk,50
CNN Prima NEWS,2214398435317853,avg_pha,54055
CNN Prima NEWS,2214398435317853,avg_stc,43488
CNN Prima NEWS,2214398435317853,avg_jhc,23979
CNN Prima NEWS,2214398435317853,avg_plk,24792
CNN Prima NEWS,2214398435317853,avg_kvk,11380
CNN Prima NEWS,2214398435317853,avg_ulk,37391
CNN Prima NEWS,2214398435317853,avg_lbk,17883
CNN Prima NEWS,2214398435317853,avg_hkk,19508
CNN Prima NEWS,2214398435317853,avg_pak,19102
CNN Prima NEWS,2214398435317853,avg_vys,17070
CNN Prima NEWS,2214398435317853,avg_jhm,46739
CNN Prima NEWS,2214398435317853,avg_olk,22353
CNN Prima NEWS,2214398435317853,avg_msk,43488
CNN Prima NEWS,2214398435317853,avg_zlk,19508
Ondřej Prokop,197010357446014,avg_pha,267904
Ondřej Prokop,197010357446014,avg_stc,28622
Ondřej Prokop,197010357446014,avg_jhc,5343
Ondřej Prokop,197010357446014,avg_plk,5343
Ondřej Prokop,197010357446014,avg_kvk,4580
Ondřej Prokop,197010357446014,avg_ulk,12594
Ondřej Prokop,197010357446014,avg_lbk,5343
Ondřej Prokop,197010357446014,avg_hkk,6106
Ondřej Prokop,197010357446014,avg_pak,4961
Ondřej Prokop,197010357446014,avg_vys,4198
Ondřej Prokop,197010357446014,avg_jhm,10304
Ondřej Prokop,197010357446014,avg_olk,6106
Ondřej Prokop,197010357446014,avg_msk,11067
Ondřej Prokop,197010357446014,avg_zlk,4580
Ministerstvo práce a sociálních věcí,211685455639198,avg_pha,36107
Ministerstvo práce a sociálních věcí,211685455639198,avg_stc,44933
Ministerstvo práce a sociálních věcí,211685455639198,avg_jhc,37712
Ministerstvo práce a sociálních věcí,211685455639198,avg_plk,32496
Ministerstvo práce a sociálních věcí,211685455639198,avg_kvk,12437
Ministerstvo práce a sociálních věcí,211685455639198,avg_ulk,41724
Ministerstvo práce a sociálních věcí,211685455639198,avg_lbk,24071
Ministerstvo práce a sociálních věcí,211685455639198,avg_hkk,25275
Ministerstvo práce a sociálních věcí,211685455639198,avg_pak,24874
Ministerstvo práce a sociálních věcí,211685455639198,avg_vys,22065
Ministerstvo práce a sociálních věcí,211685455639198,avg_jhm,33700
Ministerstvo práce a sociálních věcí,211685455639198,avg_olk,18053
Ministerstvo práce a sociálních věcí,211685455639198,avg_msk,29688
Ministerstvo práce a sociálních věcí,211685455639198,avg_zlk,14042
ODS - Občanská demokratická strana,30575632699,avg_pha,112196
ODS - Občanská demokratická strana,30575632699,avg_stc,53119
ODS - Občanská demokratická strana,30575632699,avg_jhc,26808
ODS - Občanská demokratická strana,30575632699,avg_plk,21347
ODS - Občanská demokratická strana,30575632699,avg_kvk,10425
ODS - Občanská demokratická strana,30575632699,avg_ulk,34254
ODS - Občanská demokratická strana,30575632699,avg_lbk,18865
ODS - Občanská demokratická strana,30575632699,avg_hkk,22340
ODS - Občanská demokratická strana,30575632699,avg_pak,21347
ODS - Občanská demokratická strana,30575632699,avg_vys,22340
ODS - Občanská demokratická strana,30575632699,avg_jhm,65530
ODS - Občanská demokratická strana,30575632699,avg_olk,23829
ODS - Občanská demokratická strana,30575632699,avg_msk,40708
ODS - Občanská demokratická strana,30575632699,avg_zlk,21843
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_pha,91443
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_stc,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_jhc,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_plk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_kvk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_ulk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_lbk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_hkk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_pak,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_vys,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_jhm,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_olk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_msk,0
Jan Kavalírek / zastupitel Praha 5,101500052256658,avg_zlk,0
Transparency International ČR,117823623864,avg_pha,23430
Transparency International ČR,117823623864,avg_stc,10369
Transparency International ČR,117823623864,avg_jhc,2295
Transparency International ČR,117823623864,avg_plk,2691
Transparency International ČR,117823623864,avg_kvk,1662
Transparency International ČR,117823623864,avg_ulk,4512
Transparency International ČR,117823623864,avg_lbk,1900
Transparency International ČR,117823623864,avg_hkk,2216
Transparency International ČR,117823623864,avg_pak,1979
Transparency International ČR,117823623864,avg_vys,2058
Transparency International ČR,117823623864,avg_jhm,14802
Transparency International ČR,117823623864,avg_olk,2533
Transparency International ČR,117823623864,avg_msk,6174
Transparency International ČR,117823623864,avg_zlk,2454
STAN Praha 5,1529542723928361,avg_pha,59666
STAN Praha 5,1529542723928361,avg_stc,0
STAN Praha 5,1529542723928361,avg_jhc,0
STAN Praha 5,1529542723928361,avg_plk,0
STAN Praha 5,1529542723928361,avg_kvk,0
STAN Praha 5,1529542723928361,avg_ulk,0
STAN Praha 5,1529542723928361,avg_lbk,0
STAN Praha 5,1529542723928361,avg_hkk,0
STAN Praha 5,1529542723928361,avg_pak,0
STAN Praha 5,1529542723928361,avg_vys,0
STAN Praha 5,1529542723928361,avg_jhm,0
STAN Praha 5,1529542723928361,avg_olk,0
STAN Praha 5,1529542723928361,avg_msk,0
STAN Praha 5,1529542723928361,avg_zlk,0
Komora daňových poradců ČR,227416910669250,avg_pha,5519
Komora daňových poradců ČR,227416910669250,avg_stc,2525
Komora daňových poradců ČR,227416910669250,avg_jhc,1527
Komora daňových poradců ČR,227416910669250,avg_plk,1262
Komora daňových poradců ČR,227416910669250,avg_kvk,646
Komora daňových poradců ČR,227416910669250,avg_ulk,1732
Komora daňových poradců ČR,227416910669250,avg_lbk,881
Komora daňových poradců ČR,227416910669250,avg_hkk,1321
Komora daňových poradců ČR,227416910669250,avg_pak,1233
Komora daňových poradců ČR,227416910669250,avg_vys,1292
Komora daňových poradců ČR,227416910669250,avg_jhm,4844
Komora daňových poradců ČR,227416910669250,avg_olk,1409
Komora daňových poradců ČR,227416910669250,avg_msk,2613
Komora daňových poradců ČR,227416910669250,avg_zlk,1732
Andrej Babiš,214827221987263,avg_pha,157577
Andrej Babiš,214827221987263,avg_stc,202599
Andrej Babiš,214827221987263,avg_jhc,114602
Andrej Babiš,214827221987263,avg_plk,85951
Andrej Babiš,214827221987263,avg_kvk,63440
Andrej Babiš,214827221987263,avg_ulk,202599
Andrej Babiš,214827221987263,avg_lbk,81858
Andrej Babiš,214827221987263,avg_hkk,100276
Andrej Babiš,214827221987263,avg_pak,85951
Andrej Babiš,214827221987263,avg_vys,159624
Andrej Babiš,214827221987263,avg_jhm,210785
Andrej Babiš,214827221987263,avg_olk,106416
Andrej Babiš,214827221987263,avg_msk,214878
Andrej Babiš,214827221987263,avg_zlk,102323
"ANO, tohle je Holešov",1458056954448171,avg_pha,97
"ANO, tohle je Holešov",1458056954448171,avg_stc,97
"ANO, tohle je Holešov",1458056954448171,avg_jhc,0
"ANO, tohle je Holešov",1458056954448171,avg_plk,0
"ANO, tohle je Holešov",1458056954448171,avg_kvk,0
"ANO, tohle je Holešov",1458056954448171,avg_ulk,97
"ANO, tohle je Holešov",1458056954448171,avg_lbk,0
"ANO, tohle je Holešov",1458056954448171,avg_hkk,0
"ANO, tohle je Holešov",1458056954448171,avg_pak,0
"ANO, tohle je Holešov",1458056954448171,avg_vys,0
"ANO, tohle je Holešov",1458056954448171,avg_jhm,97
"ANO, tohle je Holešov",1458056954448171,avg_olk,484
"ANO, tohle je Holešov",1458056954448171,avg_msk,97
"ANO, tohle je Holešov",1458056954448171,avg_zlk,84126
Časopis Reflex,34825122262,avg_pha,57468
Časopis Reflex,34825122262,avg_stc,26329
Časopis Reflex,34825122262,avg_jhc,12911
Časopis Reflex,34825122262,avg_plk,11392
Časopis Reflex,34825122262,avg_kvk,5570
Časopis Reflex,34825122262,avg_ulk,15696
Časopis Reflex,34825122262,avg_lbk,9367
Časopis Reflex,34825122262,avg_hkk,11392
Časopis Reflex,34825122262,avg_pak,10380
Časopis Reflex,34825122262,avg_vys,8861
Časopis Reflex,34825122262,avg_jhm,29873
Časopis Reflex,34825122262,avg_olk,11392
Časopis Reflex,34825122262,avg_msk,23038
Časopis Reflex,34825122262,avg_zlk,11645
Pro Jablonec,424864520888915,avg_pha,72
Pro Jablonec,424864520888915,avg_stc,215
Pro Jablonec,424864520888915,avg_jhc,72
Pro Jablonec,424864520888915,avg_plk,0
Pro Jablonec,424864520888915,avg_kvk,0
Pro Jablonec,424864520888915,avg_ulk,143
Pro Jablonec,424864520888915,avg_lbk,60727
Pro Jablonec,424864520888915,avg_hkk,215
Pro Jablonec,424864520888915,avg_pak,0
Pro Jablonec,424864520888915,avg_vys,0
Pro Jablonec,424864520888915,avg_jhm,72
Pro Jablonec,424864520888915,avg_olk,72
Pro Jablonec,424864520888915,avg_msk,72
Pro Jablonec,424864520888915,avg_zlk,72
Šárka Jelínková,1158186927548185,avg_pha,0
Šárka Jelínková,1158186927548185,avg_stc,0
Šárka Jelínková,1158186927548185,avg_jhc,0
Šárka Jelínková,1158186927548185,avg_plk,0
Šárka Jelínková,1158186927548185,avg_kvk,0
Šárka Jelínková,1158186927548185,avg_ulk,0
Šárka Jelínková,1158186927548185,avg_lbk,0
Šárka Jelínková,1158186927548185,avg_hkk,0
Šárka Jelínková,1158186927548185,avg_pak,0
Šárka Jelínková,1158186927548185,avg_vys,0
Šárka Jelínková,1158186927548185,avg_jhm,2577
Šárka Jelínková,1158186927548185,avg_olk,111
Šárka Jelínková,1158186927548185,avg_msk,0
Šárka Jelínková,1158186927548185,avg_zlk,24997
Svět hospodářství,106834174877753,avg_pha,26820
Svět hospodářství,106834174877753,avg_stc,15008
Svět hospodářství,106834174877753,avg_jhc,7921
Svět hospodářství,106834174877753,avg_plk,8199
Svět hospodářství,106834174877753,avg_kvk,3891
Svět hospodářství,106834174877753,avg_ulk,10978
Svět hospodářství,106834174877753,avg_lbk,5559
Svět hospodářství,106834174877753,avg_hkk,6809
Svět hospodářství,106834174877753,avg_pak,6253
Svět hospodářství,106834174877753,avg_vys,4864
Svět hospodářství,106834174877753,avg_jhm,15286
Svět hospodářství,106834174877753,avg_olk,7087
Svět hospodářství,106834174877753,avg_msk,13341
Svět hospodářství,106834174877753,avg_zlk,5975
STAN Hradec Králové,101495378122651,avg_pha,41
STAN Hradec Králové,101495378122651,avg_stc,0
STAN Hradec Králové,101495378122651,avg_jhc,41
STAN Hradec Králové,101495378122651,avg_plk,0
STAN Hradec Králové,101495378122651,avg_kvk,0
STAN Hradec Králové,101495378122651,avg_ulk,0
STAN Hradec Králové,101495378122651,avg_lbk,0
STAN Hradec Králové,101495378122651,avg_hkk,19877
STAN Hradec Králové,101495378122651,avg_pak,3245
STAN Hradec Králové,101495378122651,avg_vys,41
STAN Hradec Králové,101495378122651,avg_jhm,81
STAN Hradec Králové,101495378122651,avg_olk,41
STAN Hradec Králové,101495378122651,avg_msk,81
STAN Hradec Králové,101495378122651,avg_zlk,41
Zdeněk Hraba,551976351670874,avg_pha,2134
Zdeněk Hraba,551976351670874,avg_stc,84510
Zdeněk Hraba,551976351670874,avg_jhc,278
Zdeněk Hraba,551976351670874,avg_plk,278
Zdeněk Hraba,551976351670874,avg_kvk,186
Zdeněk Hraba,551976351670874,avg_ulk,557
Zdeněk Hraba,551976351670874,avg_lbk,278
Zdeněk Hraba,551976351670874,avg_hkk,278
Zdeněk Hraba,551976351670874,avg_pak,278
Zdeněk Hraba,551976351670874,avg_vys,186
Zdeněk Hraba,551976351670874,avg_jhm,649
Zdeněk Hraba,551976351670874,avg_olk,371
Zdeněk Hraba,551976351670874,avg_msk,742
Zdeněk Hraba,551976351670874,avg_zlk,278
hnutí spOLečně,159731441359190,avg_pha,0
hnutí spOLečně,159731441359190,avg_stc,0
hnutí spOLečně,159731441359190,avg_jhc,0
hnutí spOLečně,159731441359190,avg_plk,0
hnutí spOLečně,159731441359190,avg_kvk,0
hnutí spOLečně,159731441359190,avg_ulk,0
hnutí spOLečně,159731441359190,avg_lbk,0
hnutí spOLečně,159731441359190,avg_hkk,0
hnutí spOLečně,159731441359190,avg_pak,0
hnutí spOLečně,159731441359190,avg_vys,0
hnutí spOLečně,159731441359190,avg_jhm,0
hnutí spOLečně,159731441359190,avg_olk,191731
hnutí spOLečně,159731441359190,avg_msk,0
hnutí spOLečně,159731441359190,avg_zlk,0
ODS Krupka,2086689531576430,avg_pha,0
ODS Krupka,2086689531576430,avg_stc,0
ODS Krupka,2086689531576430,avg_jhc,0
ODS Krupka,2086689531576430,avg_plk,0
ODS Krupka,2086689531576430,avg_kvk,0
ODS Krupka,2086689531576430,avg_ulk,25192
ODS Krupka,2086689531576430,avg_lbk,0
ODS Krupka,2086689531576430,avg_hkk,0
ODS Krupka,2086689531576430,avg_pak,0
ODS Krupka,2086689531576430,avg_vys,0
ODS Krupka,2086689531576430,avg_jhm,0
ODS Krupka,2086689531576430,avg_olk,0
ODS Krupka,2086689531576430,avg_msk,0
ODS Krupka,2086689531576430,avg_zlk,0
Rádio Universum,264983260329918,avg_pha,27116
Rádio Universum,264983260329918,avg_stc,17715
Rádio Universum,264983260329918,avg_jhc,9762
Rádio Universum,264983260329918,avg_plk,9400
